species	phenology lower	phenology upper	mean phenology	year	latitude	longitude	mean centre latitude	grid_50km	grid_5km	tray
oak	109	109	109	2008	51.15612168	1.290590435	-1.473359097	2 12	28 126	NA
oak	109	109	109	2008	52.17163427	-1.919533214	-0.457846506	5 8	50 81	NA
oak	125	125	125	2008	52.52660515	-2.198942206	-0.102875625	5 7	58 77	NA
oak	124	124	124	2008	52.77529123	-2.57511363	0.145810452	6 7	63 72	NA
oak	111	111	111	2008	51.12323699	0.249206353	-1.506243787	2 11	27 111	NA
oak	131	131	131	2008	53.34295009	-2.106600301	0.713469318	7 7	76 78	NA
oak	112	112	112	2008	50.76892122	-3.591035176	-1.860559559	1 5	19 57	NA
oak	127	127	127	2008	53.42684991	-2.762963367	0.79736913	7 6	78 69	NA
oak	107	107	107	2008	51.8078463	-4.895256689	-0.821634476	4 4	43 40	NA
oak	108	108	108	2008	50.86419391	-2.161934878	-1.765286869	2 7	21 77	NA
oak	107	107	107	2008	51.90525086	-0.385016206	-0.72422991	4 10	44 102	NA
oak	101	101	101	2008	51.37346337	1.172508287	-1.256017409	3 12	33 124	NA
oak	102	102	102	2008	52.05062849	1.176521739	-0.578852287	4 12	48 123	NA
oak	110	110	110	2008	53.83164533	-1.724952503	1.202164559	8 8	87 83	NA
oak	123	123	123	2008	52.77417204	-2.412042483	0.144691262	6 7	63 74	NA
oak	117	117	117	2008	50.84640619	0.450379395	-1.783074585	2 11	21 114	NA
oak	127	127	127	2008	51.82085116	-2.501940132	-0.808629611	4 7	42 73	NA
oak	82	82	82	2008	52.74874924	0.403146963	0.119268465	6 11	63 112	NA
oak	137	137	137	2008	51.76841467	0.082573945	-0.861066101	4 10	41 108	NA
oak	100	100	100	2008	50.41671604	-3.978970154	-2.212764736	1 5	11 51	NA
oak	130	130	130	2008	52.70363747	-2.517932965	0.074156691	6 7	62 73	NA
oak	106	106	106	2008	51.77059595	0.604493646	-0.85888483	4 11	42 115	NA
oak	118	118	118	2008	52.64084835	-1.064495548	0.011367573	6 9	61 92	NA
oak	111	111	111	2008	51.07538127	-4.064050501	-1.554099503	2 5	26 51	NA
oak	113	113	113	2008	51.78141093	-0.045857156	-0.848069845	4 10	42 106	NA
oak	104	104	104	2008	51.16224417	0.324049424	-1.46723661	2 11	28 112	NA
oak	125	125	125	2008	53.36683745	-2.320059118	0.737356675	7 7	77 75	NA
oak	144	144	144	2008	56.23194308	-4.368143767	3.602462303	14 5	141 50	NA
oak	129	129	129	2008	52.56472361	-3.7127828	-0.064757165	5 5	59 56	NA
oak	106	106	106	2008	52.76793505	0.432370336	0.138454276	6 11	64 112	NA
oak	122	122	122	2008	51.90215482	-3.196157761	-0.727325954	4 6	44 63	NA
oak	115	115	115	2008	50.97418319	-1.586905124	-1.655297585	2 8	23 85	NA
oak	119	119	119	2008	50.76628766	-2.00987379	-1.863193115	1 7	19 79	NA
oak	130	130	130	2008	54.00801325	-0.44968142	1.378532478	9 10	91 100	NA
oak	118	118	118	2008	51.42378334	-2.616949176	-1.205697436	3 7	33 71	NA
oak	126	126	126	2008	52.82539584	0.840843415	0.195915066	6 11	65 118	NA
oak	111	111	111	2008	51.60074392	0.297275265	-1.028736852	3 11	38 111	NA
oak	126	126	126	2008	52.42779584	-0.149771205	-0.201684932	5 10	56 105	NA
oak	105	105	105	2008	51.42869202	0.170667169	-1.200788755	3 11	34 110	NA
oak	116	116	116	2008	56.12403796	-3.185472121	3.494557184	13 6	138 65	NA
oak	118	118	118	2008	53.79479235	-2.711939749	1.165311572	8 7	86 70	NA
oak	114	114	114	2008	51.00590209	-0.921015845	-1.62357868	2 9	24 95	NA
oak	125	125	125	2008	51.59750429	-1.127950586	-1.031976484	3 9	37 92	NA
oak	124	124	124	2008	53.31236689	-1.534907229	0.68288611	7 8	75 86	NA
oak	125	125	125	2008	53.24906936	-1.433457505	0.61958858	7 8	74 87	NA
oak	117	117	117	2008	52.46590207	1.441970637	-0.163578704	5 12	58 126	NA
oak	122	122	122	2008	51.23980941	-0.319606806	-1.389671367	3 10	30 103	NA
oak	117	117	117	2008	50.97734007	-0.94446875	-1.6521407	2 9	24 94	NA
oak	133	133	133	2008	55.90094082	-3.300210959	3.27146004	13 6	133 63	NA
oak	122	122	122	2008	51.11591547	-0.398400781	-1.513565301	2 10	27 102	NA
oak	117	117	117	2008	50.71364268	-3.077822816	-1.915838093	1 6	18 64	NA
oak	113	113	113	2008	52.74990939	-0.888819746	0.120428613	6 9	63 95	NA
oak	121	121	121	2008	51.57751855	-0.419750422	-1.051962223	3 10	37 101	NA
oak	117	117	117	2008	52.98026602	-0.29904161	0.35078525	6 10	68 102	NA
oak	122	122	122	2008	52.73711465	-1.533422692	0.10763387	6 8	63 86	NA
oak	131	131	131	2008	53.56034342	-1.492715353	0.930862642	8 8	81 86	NA
oak	102	102	102	2008	51.39610591	-0.246323911	-1.233374869	3 10	33 104	NA
oak	126	126	126	2008	53.75063596	-2.730907247	1.121155183	8 7	85 70	NA
oak	126	126	126	2008	54.96607378	-2.112426678	2.336593009	11 7	112 78	NA
oak	111	111	111	2008	51.42045809	-0.442431771	-1.209022685	3 10	34 101	NA
oak	119	119	119	2008	50.73806363	-1.715107979	-1.891417147	1 8	18 84	NA
oak	123	123	123	2008	53.779048	-1.086419911	1.149567221	8 9	86 92	NA
oak	125	125	125	2008	51.15114306	-2.05999834	-1.478337715	2 7	27 79	NA
oak	122	122	122	2008	52.92219331	-3.047080086	0.29271253	6 6	67 65	NA
oak	112	112	112	2008	52.25206737	-0.819263874	-0.377413408	5 9	52 96	NA
oak	127	127	127	2008	52.43310341	-1.796979058	-0.196377368	5 8	56 82	NA
oak	133	133	133	2008	54.99240145	-1.592044596	2.362920679	11 8	113 85	NA
oak	127	127	127	2008	50.97178264	-2.31754886	-1.657698137	2 7	23 75	NA
oak	136	136	136	2008	53.08045868	-0.957958333	0.450977904	7 9	70 93	NA
oak	126	126	126	2008	52.25666122	-0.074850843	-0.372819558	5 10	52 106	NA
oak	120	120	120	2008	53.8368659	-2.873733987	1.207385127	8 6	87 68	NA
oak	122	122	122	2008	53.73894127	-1.67401168	1.109460491	8 8	85 84	NA
oak	105	105	105	2008	51.60883964	-0.408553858	-1.020641134	3 10	38 102	NA
oak	108	108	108	2008	51.01904995	0.465176198	-1.610430825	2 11	25 114	NA
oak	119	119	119	2008	53.12977249	-1.170490845	0.500291717	7 9	71 91	NA
oak	129	129	129	2008	54.79099267	-3.225457025	2.161511894	10 6	108 64	NA
oak	122	122	122	2008	52.03028031	-1.483964222	-0.599200464	4 8	47 87	NA
oak	111	111	111	2008	51.78377101	-1.28237868	-0.845709768	4 8	41 89	NA
oak	88	88	88	2008	50.48186544	-3.536268603	-2.147615336	1 5	13 58	NA
oak	107	107	107	2008	50.820187	-1.884960907	-1.809293775	2 8	20 81	NA
oak	125	125	125	2008	51.27566129	-0.739804319	-1.35381949	3 9	30 97	NA
oak	122	122	122	2008	52.95315216	-1.240854264	0.323671385	6 9	67 90	NA
oak	118	118	118	2008	52.14652295	0.983065714	-0.482957822	5 12	50 120	NA
oak	113	113	113	2008	51.76543206	-1.226155396	-0.864048717	4 9	41 90	NA
oak	115	115	115	2008	51.28325264	-2.480282887	-1.346228134	3 7	30 73	NA
oak	124	124	124	2008	52.7054391	1.240189927	0.075958324	6 12	63 123	NA
oak	118	118	118	2008	52.25095382	0.515333783	-0.378526955	5 11	52 114	NA
oak	114	114	114	2008	51.21103121	-3.480239759	-1.418449564	2 5	29 59	NA
oak	115	115	115	2008	54.14860724	-1.614157999	1.519126462	9 8	94 85	NA
oak	109	109	109	2008	51.20563936	0.805860509	-1.423841415	2 11	29 119	NA
oak	97	97	97	2008	50.94471541	-2.980671674	-1.684765361	2 6	23 66	NA
oak	127	127	127	2008	52.03193192	-1.148680484	-0.59754885	4 9	47 91	NA
oak	128	128	128	2008	53.25846033	-2.101892578	0.628979552	7 7	74 78	NA
oak	133	133	133	2008	50.74707435	-2.95669157	-1.882406426	1 6	18 66	NA
oak	117	117	117	2008	51.992089	0.592567795	-0.637391778	4 11	47 115	NA
oak	97	97	97	2008	50.82259281	-1.714594396	-1.806887963	2 8	20 84	NA
oak	88	88	88	2008	50.72140759	-3.014251415	-1.90807319	1 6	18 65	NA
oak	125	125	125	2008	53.87655202	-1.71096894	1.247071243	8 8	88 83	NA
oak	141	141	141	2008	55.4245997	-2.782056244	2.795118924	12 7	122 70	NA
oak	94	94	94	2008	52.48908803	-0.47565168	-0.140392745	5 10	57 100	NA
oak	92	92	92	2008	51.8866481	-5.186647591	-0.742832676	4 3	45 36	NA
oak	121	121	121	2008	52.82705948	1.131945223	0.197578707	6 12	66 122	NA
oak	132	132	132	2008	54.36168958	-0.898099809	1.732208808	9 9	99 94	NA
oak	120	120	120	2008	52.36190455	-4.029504177	-0.267576221	5 5	55 52	NA
oak	121	121	121	2008	51.63179274	-0.377407465	-0.997688039	3 10	38 102	NA
oak	111	111	111	2008	51.64286133	0.605837582	-0.98661945	3 11	39 116	NA
oak	124	124	124	2008	54.79594171	-2.858526292	2.166460937	10 6	108 68	NA
oak	112	112	112	2008	51.51918399	-0.56878609	-1.110296785	3 9	36 99	NA
oak	135	135	135	2008	52.22934669	0.719139668	-0.400134088	5 11	52 117	NA
oak	87	87	87	2008	52.00408631	-0.748588132	-0.625394463	4 9	46 97	NA
oak	119	119	119	2008	52.95820815	-1.334549629	0.328727379	6 8	68 88	NA
oak	130	130	130	2008	53.24381222	-4.138451167	0.614331443	7 5	74 51	NA
oak	119	119	119	2008	51.68093705	-0.420492274	-0.948543722	3 10	39 101	NA
oak	106	106	106	2008	52.04123028	-0.775253793	-0.588250496	4 9	47 96	NA
oak	105	105	105	2008	50.1227438	-5.437322097	-2.506736977	0 3	6 30	NA
oak	128	128	128	2008	52.10865024	-1.864160637	-0.520830535	4 8	49 81	NA
oak	116	116	116	2008	51.26232826	-0.841929127	-1.367152514	3 9	30 96	NA
oak	130	130	130	2008	52.42248657	-1.974957543	-0.206994202	5 8	56 80	NA
oak	122	122	122	2008	50.97101805	0.015365209	-1.658462724	2 10	24 108	NA
oak	118	118	118	2008	50.51053731	-4.834852188	-2.118943461	1 3	14 39	NA
oak	122	122	122	2008	52.30692429	-4.088597604	-0.322556482	5 5	53 51	NA
oak	127	127	127	2008	53.44546346	-1.968343977	0.815982686	7 8	78 80	NA
oak	110	110	110	2008	51.24847318	-0.177435213	-1.381007592	3 10	30 105	NA
oak	110	110	110	2008	51.45535058	-0.300189279	-1.174130196	3 10	34 103	NA
oak	131	131	131	2008	51.30914556	-2.833477781	-1.320335219	3 6	31 68	NA
oak	127	127	127	2008	53.69042856	-2.561772541	1.06094779	8 7	84 72	NA
oak	126	126	126	2008	54.1427326	-2.514302306	1.513251823	9 7	94 73	NA
oak	103	103	103	2008	51.8579672	0.557252877	-0.77151357	4 11	44 115	NA
oak	124	124	124	2008	52.7296645	-1.743777787	0.100183722	6 8	62 83	NA
oak	136	136	136	2008	50.55595222	-3.643145838	-2.073528554	1 5	14 56	NA
oak	105	105	105	2008	50.93452585	-0.060221754	-1.694954922	2 10	23 107	NA
oak	116	116	116	2008	51.19721365	-0.640328017	-1.43226713	2 9	29 99	NA
oak	111	111	111	2008	53.25673476	-4.3130109	0.627253989	7 4	75 49	NA
oak	125	125	125	2008	51.7212581	-4.794146693	-0.908222673	4 4	41 41	NA
oak	123	123	123	2008	52.12147948	-0.485303643	-0.508001298	4 10	49 100	NA
oak	129	129	129	2008	51.85402098	-0.453643907	-0.775459795	4 10	43 101	NA
oak	136	136	136	2008	56.14986444	-3.799596419	3.520383663	13 5	139 57	NA
oak	131	131	131	2008	53.56962759	-1.568104395	0.940146815	8 8	81 85	NA
oak	128	128	128	2008	55.62383132	-2.109542235	2.994350546	12 7	127 78	NA
oak	113	113	113	2008	52.89490378	1.348003441	0.265423001	6 12	67 125	NA
oak	124	124	124	2008	55.7943099	-4.269711392	3.164829129	13 5	131 51	NA
oak	124	124	124	2008	53.10668712	-1.562297314	0.477206349	7 8	71 85	NA
oak	127	127	127	2008	53.32131509	-1.509064037	0.691834318	7 8	76 86	NA
oak	114	114	114	2008	51.36426043	-2.032986916	-1.265220347	3 7	32 79	NA
oak	117	117	117	2008	52.01287972	-0.649258777	-0.616601059	4 9	47 98	NA
oak	108	108	108	2008	51.43005261	0.0959226	-1.199428163	3 10	34 109	NA
oak	109	109	109	2008	50.93815288	0.587583025	-1.691327892	2 11	23 116	NA
oak	130	130	130	2008	52.80190999	0.845246586	0.172429217	6 11	65 118	NA
oak	116	116	116	2008	53.27435984	-2.539804751	0.644879061	7 7	75 72	NA
oak	125	125	125	2008	52.44763371	-1.919032873	-0.181847064	5 8	56 81	NA
oak	118	118	118	2008	52.63349853	-1.163651735	0.004017756	6 9	60 91	NA
oak	80	80	80	2008	52.4599479	1.727167498	-0.169532879	5 13	58 130	NA
oak	123	123	123	2008	51.75488243	0.457236074	-0.87459835	4 11	41 113	NA
oak	126	126	126	2008	51.63101396	0.358051005	-0.998466813	3 11	39 112	NA
oak	128	128	128	2008	53.79767014	-1.819301173	1.168189362	8 8	86 82	NA
oak	133	133	133	2008	53.79767014	-1.819301173	1.168189362	8 8	86 82	NA
oak	105	105	105	2008	51.99894391	0.727003807	-0.630536863	4 11	47 117	NA
oak	116	116	116	2008	51.71822032	-0.031209891	-0.911260456	4 10	40 107	NA
oak	109	109	109	2008	51.43565036	-0.244809944	-1.193830418	3 10	34 104	NA
oak	105	105	105	2008	51.34421032	0.262881917	-1.28527045	3 11	32 111	NA
oak	122	122	122	2008	51.15830717	0.002064339	-1.471173605	2 10	28 108	NA
oak	103	103	103	2008	51.06471833	-1.330653645	-1.564762447	2 8	25 89	NA
oak	124	124	124	2008	53.61460379	-2.421697105	0.985123013	8 7	82 74	NA
oak	109	109	109	2008	50.43991718	-3.70672212	-2.189563597	1 5	12 55	NA
oak	116	116	116	2008	51.26913525	-0.718480891	-1.36034553	3 9	30 97	NA
oak	116	116	116	2008	51.43456011	-2.771022425	-1.194920663	3 6	34 69	NA
oak	127	127	127	2008	51.70773187	-1.965219535	-0.921748902	4 8	40 80	NA
oak	116	116	116	2008	50.95870958	-0.109053998	-1.670771197	2 10	23 106	NA
oak	111	111	111	2008	51.70730511	-0.07800013	-0.922175665	4 10	40 106	NA
oak	118	118	118	2008	50.74642661	-3.454195751	-1.883054166	1 5	19 59	NA
oak	106	106	106	2008	51.8314829	-2.278577381	-0.797997879	4 7	42 76	NA
oak	103	103	103	2008	51.14670246	-0.481687847	-1.482778313	2 10	27 101	NA
oak	131	131	131	2008	53.36721798	-2.108163839	0.737737207	7 7	77 78	NA
oak	112	112	112	2008	50.48528479	-4.762846853	-2.144195986	1 4	13 40	NA
oak	113	113	113	2008	52.43107244	-1.443999333	-0.198408332	5 8	56 87	NA
oak	122	122	122	2008	51.62397939	-0.770628523	-1.005501381	3 9	38 97	NA
oak	117	117	117	2008	51.39273944	-1.044173741	-1.236741331	3 9	33 93	NA
oak	111	111	111	2008	51.53744865	0.022984738	-1.09203213	3 10	36 108	NA
oak	118	118	118	2008	51.48358634	-2.522708638	-1.145894437	3 7	35 72	NA
oak	123	123	123	2008	53.46883295	-2.033102248	0.839352175	7 7	79 79	NA
oak	133	133	133	2008	54.87072839	-1.496662895	2.241247616	11 8	110 86	NA
oak	132	132	132	2008	55.98626196	-3.803208623	3.356781185	13 5	135 57	NA
oak	124	124	124	2008	53.38115633	-2.342716343	0.751675555	7 7	77 75	NA
oak	123	123	123	2008	52.91670262	-2.22749682	0.287221844	6 7	67 76	NA
oak	118	118	118	2008	51.14155119	0.324439494	-1.487929582	2 11	28 112	NA
oak	122	122	122	2008	52.64402306	1.346536469	0.014542286	6 12	62 125	NA
oak	118	118	118	2008	53.31556177	-2.334685224	0.686080999	7 7	75 75	NA
oak	112	112	112	2009	52.57711728	-0.273365013	-0.052363498	5 10	59 103	NA
oak	114	114	114	2009	52.31726151	-1.898732177	-0.312219262	5 8	53 81	NA
oak	103	103	103	2009	51.40026424	-1.085705086	-1.22921654	3 9	33 92	NA
oak	128	128	128	2009	54.29204981	-0.449787334	1.662569034	9 10	97 100	NA
oak	110	110	110	2009	52.87015206	-1.341839884	0.240671284	6 8	66 88	NA
oak	110	110	110	2009	50.49640221	-4.19944679	-2.133078569	1 4	13 48	NA
oak	108	108	108	2009	51.41219919	-2.596662968	-1.217281587	3 7	33 71	NA
oak	115	115	115	2009	53.3742749	-2.208887483	0.74479412	7 7	77 77	NA
oak	109	109	109	2009	52.67215946	-1.75742375	0.042678682	6 8	61 83	NA
oak	112	112	112	2009	55.12000702	-6.601917783	2.490526241	11 2	118 21	NA
oak	100	100	100	2009	51.62226517	-0.101821159	-1.007215604	3 10	38 106	NA
oak	105	105	105	2009	51.85377773	-4.664387534	-0.775703046	4 4	44 43	NA
oak	108	108	108	2009	51.06212381	0.634455951	-1.567356969	2 11	26 116	NA
oak	114	114	114	2009	51.58846833	-1.4095941	-1.041012444	3 8	37 88	NA
oak	108	108	108	2009	51.4701927	-0.953293522	-1.159288076	3 9	35 94	NA
oak	118	118	118	2009	54.99243762	-1.602984819	2.362956849	11 8	113 85	NA
oak	130	130	130	2009	51.75804158	-0.471414013	-0.871439194	4 10	41 101	NA
oak	116	116	116	2009	55.19059803	-3.763937407	2.561117257	11 5	117 57	NA
oak	100	100	100	2009	53.32025289	-2.255159643	0.690772111	7 7	76 76	NA
oak	110	110	110	2009	52.17428872	-1.871272669	-0.455192053	5 8	50 81	NA
oak	91	91	91	2009	51.53152027	-3.213807736	-1.097960508	3 6	36 63	NA
oak	111	111	111	2009	52.29802123	-1.278497826	-0.331459541	5 8	53 89	NA
oak	108	108	108	2009	51.70660052	-0.203948939	-0.922880257	4 10	40 104	NA
oak	98	98	98	2009	50.8547397	-1.413219723	-1.774741073	2 8	21 88	NA
oak	118	118	118	2009	55.22437885	-1.635264564	2.594898073	11 8	118 84	NA
oak	100	100	100	2009	52.70448175	-4.029086132	0.075000978	6 5	62 52	NA
oak	103	103	103	2009	51.42602261	-0.324292563	-1.203458166	3 10	34 103	NA
oak	107	107	107	2009	50.61790302	-1.964609879	-2.011577759	1 8	15 80	NA
oak	113	113	113	2009	52.48976709	1.362798052	-0.139713688	5 12	58 125	NA
oak	108	108	108	2009	50.10561341	-5.377344663	-2.523867361	0 3	5 31	NA
oak	111	111	111	2009	50.86842854	0.568084036	-1.761052232	2 11	22 116	NA
oak	110	110	110	2009	52.92274085	-1.265184839	0.293260077	6 8	67 89	NA
oak	116	116	116	2009	52.60663331	1.300840935	-0.022847466	6 12	61 124	NA
oak	110	110	110	2009	51.4595059	-2.128052561	-1.16997488	3 7	34 78	NA
oak	112	112	112	2009	50.92167645	-0.099173058	-1.707804325	2 10	23 106	NA
oak	109	109	109	2009	51.40259191	-0.031855451	-1.226888864	3 10	33 107	NA
oak	116	116	116	2009	53.06348925	-2.450613465	0.434008475	7 7	70 73	NA
oak	116	116	116	2009	52.09299809	-1.023446019	-0.536482684	4 9	48 93	NA
oak	108	108	108	2009	53.48685792	-0.331593125	0.85737715	8 10	80 102	NA
oak	109	109	109	2009	52.6256606	-2.004388824	-0.003820174	6 7	60 79	NA
oak	108	108	108	2009	51.62229705	-3.029882341	-1.007183729	3 6	38 65	NA
oak	113	113	113	2009	52.73057295	-1.748214989	0.101092175	6 8	62 83	NA
oak	100	100	100	2009	51.37130775	-0.452073739	-1.258173025	3 10	32 101	NA
oak	95	95	95	2009	51.59649952	-0.808907736	-1.032981253	3 9	37 96	NA
oak	123	123	123	2009	52.48334808	1.303381447	-0.146132697	5 12	58 124	NA
oak	120	120	120	2009	50.80872357	-3.573935665	-1.820757204	2 5	20 57	NA
oak	126	126	126	2009	56.35569031	-4.335343769	3.726209534	14 5	144 51	NA
oak	89	89	89	2009	50.97505816	0.092463237	-1.654422611	2 10	24 109	NA
oak	107	107	107	2009	51.4595075	0.137579491	-1.169973276	3 10	35 109	NA
oak	101	101	101	2009	54.54615715	-1.7309936	1.916676379	10 8	103 83	NA
oak	117	117	117	2009	53.6478555	-1.576382699	1.018374722	8 8	83 85	NA
oak	115	115	115	2009	52.19064539	1.564073921	-0.438835382	5 12	52 128	NA
oak	93	93	93	2009	53.0970974	-1.259231655	0.467616628	7 8	71 89	NA
oak	106	106	106	2009	50.91753382	-3.280271511	-1.711946959	2 6	22 62	NA
oak	96	96	96	2009	50.97194708	-1.304926965	-1.657533697	2 8	23 89	NA
oak	111	111	111	2009	51.474246	-3.272761511	-1.155234771	3 6	35 62	NA
oak	112	112	112	2009	52.22581618	-2.765626126	-0.403664595	5 6	51 69	NA
oak	120	120	120	2009	51.28489512	-0.092819414	-1.344585655	3 10	31 106	NA
oak	108	108	108	2009	50.92495213	-1.65705766	-1.704528644	2 8	22 84	NA
oak	119	119	119	2009	52.48541189	-2.041188777	-0.144068884	5 7	57 79	NA
oak	126	126	126	2009	51.83291271	-4.592027982	-0.79656806	4 4	43 44	NA
oak	116	116	116	2009	50.97195564	0.258982128	-1.65752514	2 11	24 111	NA
oak	106	106	106	2009	50.69131446	-3.242954971	-1.938166318	1 6	17 62	NA
oak	109	109	109	2009	51.0331562	-1.780330744	-1.59632457	2 8	25 83	NA
oak	116	116	116	2009	52.36034073	-2.16588819	-0.269140045	5 7	54 77	NA
oak	110	110	110	2009	52.02755615	1.198214089	-0.601924623	4 12	48 123	NA
oak	111	111	111	2009	50.9354371	-3.112829545	-1.694043674	2 6	23 64	NA
oak	102	102	102	2009	50.98735272	-0.274596106	-1.642128055	2 10	24 104	NA
oak	105	105	105	2009	53.67672304	-0.629921859	1.047242267	8 9	84 98	NA
oak	123	123	123	2009	51.4575066	-2.663850033	-1.171974171	3 7	34 70	NA
oak	99	99	99	2009	53.1483033	-2.357305144	0.518822529	7 7	72 75	NA
oak	112	112	112	2009	52.31828245	-0.104456749	-0.311198328	5 10	54 105	NA
oak	94	94	94	2009	51.55849421	0.598124932	-1.070986565	3 11	37 116	NA
oak	115	115	115	2009	51.3028716	1.121717746	-1.326609175	3 12	32 123	NA
oak	109	109	109	2009	51.30621941	-2.864985394	-1.323261362	3 6	31 67	NA
oak	115	115	115	2009	52.14716718	-2.689742735	-0.482313595	5 7	50 70	NA
oak	116	116	116	2009	53.4077957	-4.312174565	0.778314923	7 4	78 49	NA
oak	119	119	119	2009	52.01454683	0.33590506	-0.614933945	4 11	47 112	NA
oak	121	121	121	2009	53.17256071	-1.637924644	0.543079934	7 8	72 84	NA
oak	114	114	114	2009	52.33156659	-0.206625608	-0.297914186	5 10	54 104	NA
oak	143	143	143	2009	52.23640385	-3.380857061	-0.393076921	5 6	52 61	NA
oak	115	115	115	2009	52.00719186	-0.221079317	-0.62228891	4 10	47 104	NA
oak	126	126	126	2009	55.98973254	-4.654763908	3.360251767	13 4	136 46	NA
oak	114	114	114	2009	51.81981588	-0.319878966	-0.809664893	4 10	42 103	NA
oak	106	106	106	2009	52.08310769	0.965694454	-0.54637309	4 12	49 120	NA
oak	102	102	102	2009	52.15096799	-0.471148164	-0.478512783	5 10	50 100	NA
oak	116	116	116	2009	57.61371486	-4.329513496	4.984234089	17 5	172 52	NA
oak	105	105	105	2009	51.76880227	-1.336235685	-0.860678505	4 8	41 89	NA
oak	115	115	115	2009	50.8630676	0.262241112	-1.766413178	2 11	21 111	NA
oak	104	104	104	2009	51.31821785	-0.767338475	-1.311262928	3 9	31 97	NA
oak	111	111	111	2009	52.95225332	-1.240869998	0.322772541	6 9	67 90	NA
oak	96	96	96	2009	50.92854113	-0.134469481	-1.700939649	2 10	23 106	NA
oak	105	105	105	2009	53.86783398	-0.952179554	1.238353207	8 9	88 93	NA
oak	109	109	109	2009	52.86475062	-1.912319485	0.235269845	6 8	65 81	NA
oak	120	120	120	2009	51.5155463	-3.193206489	-1.113934474	3 6	36 63	NA
oak	138	138	138	2009	53.18713508	-1.283122843	0.557654305	7 8	73 89	NA
oak	106	106	106	2009	51.7714723	-4.762457654	-0.858008474	4 4	42 41	NA
oak	102	102	102	2009	51.44083781	-0.060429371	-1.18864297	3 10	34 106	NA
oak	149	149	149	2009	50.52244023	-3.595426575	-2.10704055	1 5	14 57	NA
oak	106	106	106	2009	52.48577471	-2.352365361	-0.143706067	5 7	57 75	NA
oak	107	107	107	2009	53.25976338	-0.565325809	0.630282606	7 9	74 99	NA
oak	105	105	105	2009	51.11442349	-3.009976292	-1.515057281	2 6	27 65	NA
oak	113	113	113	2009	53.41744268	-2.195557891	0.787961905	7 7	78 77	NA
oak	114	114	114	2009	53.3428123	-2.210235462	0.713331521	7 7	76 77	NA
oak	109	109	109	2009	50.9354371	-3.112829545	-1.694043674	2 6	23 64	NA
oak	113	113	113	2009	52.76685638	-2.915885804	0.137375601	6 6	63 67	NA
oak	126	126	126	2009	52.83116176	0.035070861	0.201680983	6 10	65 107	NA
oak	97	97	97	2009	52.17285001	-0.566914479	-0.45663077	5 9	50 99	NA
oak	137	137	137	2009	52.23738582	-0.881160016	-0.392094958	5 9	52 95	NA
oak	96	96	96	2009	51.14587266	-0.887734119	-1.483608115	2 9	27 95	NA
oak	108	108	108	2009	51.76177148	-0.224945859	-0.8677093	4 10	41 104	NA
oak	121	121	121	2009	53.90869342	-0.485331428	1.279212641	8 9	89 99	NA
oak	114	114	114	2009	50.68700083	-3.896885149	-1.942479943	1 5	17 53	NA
