book_page,year,site,bander,date,time,nestID,unique_nestID,plot,plotLmt,band_in,band_out,original_band,species,dead,current_double_banded,color_combo_different,band_change,recap_betw_year,recap_witn_year,how_cap,stage_of_capt,ul_in,ll_in,ur_in,lr_in,gfe_in,ul_out,ll_out,ur_out,lr_out,gfe_out,picture,rel_status,ffm_s10,ffm_s9,ffm_s8,ffm_s7,ffm_s6,ffm_s5,ffm_s4,ffm_s3,ffm_s2,ffm_s1,ffm_p1,ffm_p2,ffm_p3,ffm_p4,ffm_p5,ffm_p6,ffm_p7,ffm_p8,ffm_p9,ffm_p10,tfm_1,tfm_2,tfm_3,tfm_4,tfm_5,tfm_6,bm_head,bm_neck,bm_back,bm_brst,bm_abd,culmen,total_head,tarsus,wing,toe,fat,weight,cone_wt,final_wt,field_sex,CHD_sex,DFA_score,DFA_sex,final_sex,how_sex,age,how_age,lat_corrected,long_corrected,total_blood_amt,genetic_blood_capillary_tube,genetic_blood_preservative,Hg_blood,ecotox_blood,stable_isotope_blood,malaria_blood,immune_blood,total_feathers_coll,Hg_feathers,pesa_feathers,contaminant_feathers,moss_feathers,AI_cloaca,AI_oral,AI_feces,fecal_sample,geo_serial_number,gps_tag_number,radio_transmitter,comments
NA,2014,barr,wenglish,14-07-03,1115,reph295,14reph295,brw8,in,NA,198118919,198118919,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"lb,o,dg",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,47.7,23,132,NA,3,56,11,45,m,NA,NA,NA,m,plumage,ahy,plumage,71.24918,-156.58191,135,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,wenglish,14-07-02,1518,reph384,14reph384,brw8,in,NA,198103455,198103455,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"lb,o,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,45.3,22.5,133,NA,4,62,12,50,m,NA,NA,NA,m,plumage,ahy,plumage,71.24499,-156.58179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,wenglish,14-07-02,1436,reph239,14reph239,brw8,in,NA,198103454,198103454,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"lb,o,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,45.5,21.9,130,NA,4,58,12,46,m,NA,NA,NA,m,plumage,ahy,plumage,71.24527,-156.58317,150,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,wenglish,14-07-03,1020,reph292,14reph292,brw8,in,NA,198118920,198118920,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"lb,o,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,47.3,22.2,133,NA,3,61,10,51,m,NA,NA,NA,m,plumage,ahy,plumage,71.24955,-156.57305,80,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,wenglish,14-07-03,1339,reph237,14reph237,brw8,in,NA,198118917,198118917,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"lb,r,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,46.8,22.3,130,NA,3,59,11,48,m,NA,NA,NA,m,plumage,ahy,plumage,71.24703,-156.58277,50,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,kgrond,14-06-06,1335,NA,NA,NA,out,NA,245102008,245102008,reph,NA,n,n,n,n,n,mist net,pre-lay,-,-,-,-,NA,r,-,m,"lb,y,dg",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,49.3,22.1,143,NA,4,95,32,63,f,NA,NA,NA,f,plumage,ahy,plumage,71.26322,-156.62406,150,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,kgrond,14-06-06,1326,NA,NA,NA,out,NA,245102021,245102021,reph,NA,n,n,n,n,n,mist net,pre-lay,-,-,-,-,NA,r,-,m,"lb,y,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,45.2,21.6,132,NA,3,79,32,47,m,NA,NA,NA,m,plumage,ahy,plumage,71.26322,-156.62406,150,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,kgrond,14-06-06,1220,NA,NA,NA,out,NA,245102020,245102020,reph,NA,n,n,n,n,n,mist net,pre-lay,-,-,-,-,NA,r,-,m,"lb,y,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,47,22.1,144,NA,3,71,17,54,f,NA,NA,NA,f,plumage,ahy,plumage,71.26322,-156.62406,170,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,kgrond,14-06-06,1238,NA,NA,NA,out,NA,245102022,245102022,reph,NA,n,n,n,n,n,mist net,pre-lay,-,-,-,-,NA,r,-,m,"lb,y,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,45.9,20.3,135,NA,3,66,16,50,m,NA,NA,NA,m,plumage,ahy,plumage,71.26322,-156.62406,50,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,jcunningham,14-07-01,1645,reph361,14reph361,brw2,in,NA,245102037,245102037,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,dg,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,46.3,22.3,131,NA,2,58,14,44,m,NA,NA,NA,m,plumage,ahy,plumage,71.29405,-156.65163,95,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA
NA,2014,barr,jcunningham,14-06-19,1450,reph021,14reph021,brw2,in,NA,245102025,245102025,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,dg,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,47.6,23.1,133,NA,3,61,13,48,m,NA,NA,NA,m,plumage,ahy,plumage,71.29329,-156.64644,90,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,y,NA
NA,2014,barr,jcunningham,14-06-29,1120,reph041,14reph041,brw2,in,NA,245102034,245102034,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,dg,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,45.5,22.2,130,NA,1,59,14,45,m,NA,NA,NA,m,plumage,ahy,plumage,71.29254,-156.6543,110,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,jcunningham,14-07-06,1110,reph026,14reph026,brw1,in,NA,245102041,245102041,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,dg,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47.1,22.1,131,NA,2,62,14,48,m,NA,NA,NA,m,plumage,ahy,plumage,71.29815,-156.62922,105,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,kgrond,14-07-07,1134,reph417,14reph417,brw5,in,NA,245116293,245116293,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,lb,dg",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44.1,21.1,130,NA,2,56,12,44,m,NA,NA,NA,m,plumage,ahy,plumage,71.26013,-156.51484,85,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,kgrond,14-07-06,1716,reph374,14reph374,brw5,in,NA,245116300,245116300,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,lb,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,46.6,22.2,133,NA,3,60,12,48,m,NA,NA,NA,m,plumage,ahy,plumage,71.26188,-156.52366,85,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,kgrond,14-07-06,1558,reph311,14reph311,brw5,in,NA,245116299,245116299,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,lb,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,44.9,21.9,133,NA,2,60,12,48,m,NA,NA,NA,m,plumage,ahy,plumage,71.26229,-156.52153,20,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,kgrond,14-07-06,1902,reph322,14reph322,brw5,in,NA,198103279,198103279,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,lb,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,45,22.2,130,NA,3,60,12,48,m,NA,NA,NA,m,plumage,ahy,plumage,71.26008,-156.5226,20,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,kgrond,14-07-02,1438,reph115,14reph115,brw3,in,NA,245107603,245107603,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,r,dg",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,45,19.8,128,NA,2,54,12,42,m,NA,NA,NA,m,plumage,ahy,plumage,71.26799,-156.52484,60,NA,NA,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA
NA,2014,barr,kgrond,14-06-30,1634,reph119,14reph119,brw5,in,NA,245102017,245102017,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,r,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,46.3,22,130,NA,2,59,12,47,m,NA,NA,NA,m,plumage,ahy,plumage,71.26294,-156.52416,10,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA
NA,2014,barr,kgrond,14-06-28,1133,reph324,14reph324,brw5,in,NA,245107605,245107605,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,r,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,44.3,21.9,134,NA,2,55,12,43,m,NA,NA,NA,m,plumage,ahy,plumage,71.26262,-156.52168,150,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,kgrond,14-07-01,1130,reph328,14reph328,brw5,in,NA,245107601,245107601,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,r,y",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,45.1,21.8,133,NA,2,61,12,49,m,NA,NA,NA,m,plumage,ahy,plumage,71.2615,-156.52578,20,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,kgrond,14-07-08,1137,reph422,14reph422,brw5,in,NA,198118966,198118966,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,y,dg",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,43.8,20.9,131,NA,3,54,12,42,m,NA,NA,NA,m,plumage,ahy,plumage,71.2628,-156.53149,70,NA,NA,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,wenglish,14-06-25,1628,reph093,14reph093,brw8,in,198103240,198103240,198103240,reph,NA,n,n,n,y,n,bownet,inc,-,r,m,"o,y,dg",NA,-,r,m,"o,y,dg",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,45.9,21.9,131,NA,3,60,15,45,m,NA,NA,NA,m,plumage,asy,recapture,71.24982,-156.57928,40,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,kgrond,14-07-07,1815,reph166,14reph166,brw5,in,NA,245102047,245102047,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,y,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,45.4,21.9,133,NA,3,62,12,50,m,NA,NA,NA,m,plumage,ahy,plumage,71.26411,-156.52839,110,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA
NA,2014,barr,kgrond,14-07-07,1158,reph306,14reph306,brw5,in,NA,245116297,245116297,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,y,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,44,21,130,NA,3,56,12,44,m,NA,NA,NA,m,plumage,ahy,plumage,71.25992,-156.51819,85,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,kgrond,14-07-07,1332,reph351,14reph351,brw5,in,NA,245116294,245116294,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"o,y,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,44.6,21.5,132,NA,3,62,12,50,m,NA,NA,NA,m,plumage,ahy,plumage,71.25971,-156.51354,20,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,wenglish,14-07-01,1432,reph321,14reph321,brw8,in,NA,198103452,198103452,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,dg,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46.6,21.6,130,NA,4,55,10,45,m,NA,NA,NA,m,plumage,ahy,plumage,71.24873,-156.58443,40,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,jcunningham,14-06-19,1250,reph013,14reph013,brw1,in,198103569,198103569,198103569,reph,NA,n,n,n,y,n,bownet,inc,-,r,m,"r,dg,lb",NA,-,r,m,"r,dg,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,48.6,22.8,132,NA,2,64,13,51,m,NA,NA,NA,m,plumage,asy,recapture,71.29743,-156.62947,110,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,wenglish,14-07-01,1232,reph387,14reph387,brw8,in,NA,198103450,198103450,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,dg,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,46.2,23.6,132,NA,3,54,10,44,m,NA,NA,NA,m,plumage,ahy,plumage,71.24715,-156.57226,130,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA
NA,2014,barr,wenglish,14-07-01,1252,reph385,14reph385,brw8,in,NA,198103451,198103451,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,dg,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,46.6,22.3,132,NA,4,59,10,49,m,NA,NA,NA,m,plumage,ahy,plumage,71.24755,-156.57165,40,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,wenglish,14-07-02,1138,reph281,14reph281,brw8,in,NA,198103453,198103453,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,dg,y",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,46,22.8,128,NA,3,59,12,47,m,NA,NA,NA,m,plumage,ahy,plumage,71.24885,-156.57709,80,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA
NA,2014,barr,dhodkinson,14-07-10,1105,reph263,14reph263,brw2,in,NA,245107638,245107638,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,lb,dg",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21.2,45.2,22.2,132,NA,0,63,15,48,m,NA,NA,NA,m,plumage,ahy,plumage,71.29057,-156.65628,120,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,dhodkinson,14-07-09,1230,reph441,14reph441,brw1,in,NA,198118938,198118938,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,lb,o",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,26.8,23.5,125,NA,1,59,15,44,m,NA,NA,NA,m,plumage,ahy,plumage,71.29682,-156.633,60,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,dhodkinson,14-07-09,1320,reph030,14reph030,brw1,in,NA,198118939,198118939,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,lb,r",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,45.8,22.1,132,NA,0,57,15,42,m,NA,NA,NA,m,plumage,ahy,plumage,71.29589,-156.62959,280,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,dhodkinson,14-07-09,1355,reph014,14reph014,brw1,in,NA,198118940,198118940,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,lb,y",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,47.4,22.6,135,NA,0,62,15,47,m,NA,NA,NA,m,plumage,ahy,plumage,71.29711,-156.63344,80,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,y,NA
NA,2014,barr,dhodkinson,14-07-09,1200,reph182,14reph182,brw1,in,NA,198118937,198118937,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,o,dg",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,45.8,21.9,131,NA,0,62,15,47,m,NA,NA,NA,m,plumage,ahy,plumage,71.29704,-156.63148,65,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,dhodkinson,14-07-07,1415,reph355,14reph355,brw2,in,NA,198118927,198118927,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,o,lb",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,44.1,21.1,127,NA,1,57,15,42,m,NA,NA,NA,m,plumage,ahy,plumage,71.29342,-156.64532,180,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,jcunningham,14-07-06,1215,reph369,14reph369,brw1,in,NA,198118924,198118924,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,o,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,44.2,22.2,133,NA,2,59,14,45,m,NA,NA,NA,m,plumage,ahy,plumage,71.29882,-156.6302,105,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,dhodkinson,14-07-09,1100,reph370,14reph370,brw1,in,NA,198118936,198118936,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,o,y",NA,n,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,46.2,22.7,130,NA,0,60,15,45,m,NA,NA,NA,m,plumage,ahy,plumage,71.29676,-156.63532,95,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,wenglish,14-07-01,1205,reph386,14reph386,brw8,in,NA,198103449,198103449,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,y,dg",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,45.6,20.9,130,NA,3,59,10,49,m,NA,NA,NA,m,plumage,ahy,plumage,71.24711,-156.5725,50,EDTA,longmire,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,wenglish,14-06-30,1556,reph316,14reph316,brw8,in,NA,245102092,245102092,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,y,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,44,22,135,NA,3,58,13,45,m,NA,NA,NA,m,plumage,ahy,plumage,71.24848,-156.57218,150,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014,barr,wenglish,14-06-29,1526,reph238,14reph238,brw8,in,NA,245102094,245102094,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,y,o",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,46,22.3,130,NA,4,60,13,47,m,NA,NA,NA,m,plumage,ahy,plumage,71.24924,-156.57925,175,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA
NA,2014,barr,wenglish,14-06-27,1849,reph282,14reph282,brw8,in,NA,245107625,245107625,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"r,y,r",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,46.3,22.2,129,NA,3,60,13,47,m,NA,NA,NA,m,plumage,ahy,plumage,71.24647,-156.57737,NA,NA,NA,NA,NA,NA,NA,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA
NA,2014,barr,rlanctot,14-06-30,1757,reph359,14reph359,brw0,in,NA,245102058,245102058,reph,NA,n,n,n,n,n,bownet,inc,-,-,-,-,NA,r,-,m,"y,dg,lb",NA,y,band/rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,48.2,23.1,128,NA,0,67,22,45,m,NA,NA,NA,m,plumage,ahy,plumage,71.28307,-156.58319,120,EDTA,longmire,NA,NA,NA,whole blood,NA,"10sL,10sR",NA,NA,NA,NA,NA,NA,NA,y,NA,NA,y,NA
