year,day,species,mass,,,
1998,4,RUTU,110,,,
1998,6,REKN,108,,,
1998,6,REKN,104,,,
1998,6,REKN,102,,,
1998,6,REKN,99,,,
1998,6,REKN,95,,,
1998,6,REKN,121,,,
1998,6,RUTU,107,,,
1998,6,RUTU,96,,,
1998,6,RUTU,102,,,
1998,6,RUTU,NA,,,
1998,6,RUTU,87,,,
1998,6,RUTU,83,,,
1998,6,RUTU,98,,,
1998,6,RUTU,95,,,
1998,6,RUTU,97,,,
1998,6,REKN,119,,,
1998,6,REKN,120,,,
1998,6,REKN,147,,,
1998,6,REKN,89,,,
1998,6,REKN,96,,,
1998,6,REKN,97,,,
1998,6,REKN,121,,,
1998,6,REKN,97,,,
1998,6,REKN,117,,,
1998,6,REKN,96,,,
1998,6,REKN,124,,,
1998,6,REKN,92,,,
1998,6,REKN,103,,,
1998,6,REKN,103,,,
1998,6,REKN,113,,,
1998,6,REKN,138,,,
1998,6,REKN,109,,,
1998,6,REKN,109,,,
1998,6,REKN,99,,,
1998,6,REKN,114,,,
1998,6,REKN,110,,,
1998,6,REKN,125,,,
1998,6,REKN,116,,,
1998,6,REKN,105,,,
1998,6,REKN,103,,,
1998,6,REKN,110,,,
1998,6,REKN,112,,,
1998,6,REKN,90,,,
1998,6,REKN,103,,,
1998,9,RUTU,96,,,
1998,9,RUTU,108,,,
1998,9,RUTU,82,,,
1998,9,RUTU,102,,,
1998,9,RUTU,112,,,
1998,9,RUTU,92,,,
1998,9,RUTU,90,,,
1998,9,RUTU,90,,,
1998,9,RUTU,104,,,
1998,9,RUTU,95,,,
1998,9,RUTU,102,,,
1998,9,RUTU,108,,,
1998,9,RUTU,105,,,
1998,9,RUTU,105,,,
1998,9,REKN,99,,,
1998,9,REKN,141,,,
1998,9,REKN,115,,,
1998,9,REKN,108,,,
1998,9,REKN,129,,,
1998,9,REKN,111,,,
1998,9,REKN,104,,,
1998,9,REKN,133,,,
1998,9,REKN,114,,,
1998,9,REKN,110,,,
1998,9,REKN,130,,,
1998,9,REKN,110,,,
1998,9,REKN,114,,,
1998,9,REKN,111,,,
1998,9,REKN,130,,,
1998,9,REKN,114,,,
1998,9,REKN,129,,,
1998,9,REKN,103,,,
1998,9,REKN,114,,,
1998,9,REKN,120,,,
1998,9,REKN,116,,,
1998,9,REKN,112,,,
1998,9,REKN,108,,,
1998,9,REKN,122,,,
1998,9,REKN,113,,,
1998,9,REKN,145,,,
1998,9,REKN,115,,,
1998,9,REKN,111,,,
1998,9,REKN,119,,,
1998,9,REKN,107,,,
1998,9,REKN,124,,,
1998,9,REKN,130,,,
1998,9,RUTU,99,,,
1998,9,RUTU,87,,,
1998,9,RUTU,85,,,
1998,9,RUTU,89,,,
1998,9,RUTU,103,,,
1998,9,RUTU,99,,,
1998,9,RUTU,95,,,
1998,9,RUTU,102,,,
1998,9,RUTU,93,,,
1998,9,RUTU,91,,,
1998,9,RUTU,96,,,
1998,9,RUTU,105,,,
1998,9,RUTU,108,,,
1998,9,RUTU,87,,,
1998,9,RUTU,80,,,
1998,9,RUTU,110,,,
1998,9,RUTU,83,,,
1998,9,RUTU,101,,,
1998,9,RUTU,112,,,
1998,9,RUTU,88,,,
1998,9,RUTU,113,,,
1998,9,RUTU,92,,,
1998,9,RUTU,105,,,
1998,9,RUTU,99,,,
1998,9,RUTU,84,,,
1998,9,RUTU,108,,,
1998,9,RUTU,105,,,
1998,9,RUTU,104,,,
1998,9,RUTU,78,,,
1998,9,RUTU,111,,,
1998,9,RUTU,109,,,
1998,9,RUTU,106,,,
1998,9,RUTU,82,,,
1998,9,RUTU,90,,,
1998,9,RUTU,106,,,
1998,9,RUTU,102,,,
1998,9,RUTU,100,,,
1998,9,RUTU,102,,,
1998,9,RUTU,85,,,
1998,9,RUTU,104,,,
1998,9,RUTU,91,,,
1998,9,RUTU,102,,,
1998,9,REKN,126,,,
1998,9,REKN,120,,,
1998,9,REKN,121,,,
1998,9,REKN,99,,,
1998,9,REKN,101,,,
1998,9,REKN,108,,,
1998,9,REKN,107,,,
1998,9,REKN,107,,,
1998,9,REKN,124,,,
1998,9,REKN,115,,,
1998,9,REKN,115,,,
1998,9,REKN,112,,,
1998,9,REKN,97,,,
1998,9,REKN,108,,,
1998,9,REKN,94,,,
1998,9,REKN,113,,,
1998,9,REKN,125,,,
1998,9,REKN,106,,,
1998,9,REKN,123,,,
1998,9,REKN,130,,,
1998,9,REKN,149,,,
1998,9,REKN,121,,,
1998,9,REKN,101,,,
1998,9,REKN,112,,,
1998,9,REKN,127,,,
1998,9,REKN,104,,,
1998,9,REKN,123,,,
1998,9,REKN,122,,,
1998,9,REKN,114,,,
1998,9,REKN,104,,,
1998,9,REKN,112,,,
1998,9,REKN,115,,,
1998,9,REKN,117,,,
1998,9,REKN,114,,,
1998,9,REKN,115,,,
1998,9,REKN,99,,,
1998,9,REKN,122,,,
1998,9,REKN,118,,,
1998,9,REKN,122,,,
1998,9,REKN,120,,,
1998,9,REKN,106,,,
1998,9,REKN,112,,,
1998,9,REKN,114,,,
1998,9,REKN,128,,,
1998,9,REKN,116,,,
1998,9,REKN,105,,,
1998,9,REKN,103,,,
1998,9,REKN,113,,,
1998,9,REKN,118,,,
1998,9,REKN,113,,,
1998,9,REKN,119,,,
1998,9,REKN,153,,,
1998,9,REKN,115,,,
1998,9,REKN,111,,,
1998,9,REKN,102,,,
1998,9,REKN,126,,,
1998,9,REKN,130,,,
1998,9,REKN,125,,,
1998,9,REKN,105,,,
1998,9,REKN,145,,,
1998,9,REKN,116,,,
1998,9,REKN,116,,,
1998,9,REKN,111,,,
1998,9,REKN,108,,,
1998,9,REKN,102,,,
1998,9,REKN,115,,,
1998,9,REKN,103,,,
1998,9,REKN,95,,,
1998,9,REKN,102,,,
1998,9,REKN,120,,,
1998,9,REKN,122,,,
1998,9,REKN,113,,,
1998,9,REKN,133,,,
1998,9,REKN,106,,,
1998,9,REKN,115,,,
1998,9,REKN,118,,,
1998,9,REKN,118,,,
1998,9,REKN,119,,,
1998,9,REKN,110,,,
1998,9,REKN,124,,,
1998,9,REKN,128,,,
1998,9,REKN,141,,,
1998,9,REKN,102,,,
1998,9,REKN,106,,,
1998,9,REKN,99,,,
1998,9,REKN,98,,,
1998,9,REKN,98,,,
1998,9,REKN,109,,,
1998,9,REKN,110,,,
1998,9,REKN,123,,,
1998,14,RUTU,98,,,
1998,14,RUTU,91,,,
1998,14,RUTU,97,,,
1998,14,RUTU,105,,,
1998,14,RUTU,98,,,
1998,14,RUTU,115,,,
1998,14,RUTU,92,,,
1998,14,RUTU,104,,,
1998,14,RUTU,88,,,
1998,14,RUTU,101,,,
1998,14,RUTU,102,,,
1998,14,RUTU,101,,,
1998,14,RUTU,92,,,
1998,14,RUTU,110,,,
1998,14,RUTU,88,,,
1998,14,RUTU,124,,,
1998,14,RUTU,90,,,
1998,14,RUTU,94,,,
1998,14,RUTU,104,,,
1998,14,RUTU,93,,,
1998,14,RUTU,105,,,
1998,14,RUTU,107,,,
1998,14,RUTU,114,,,
1998,14,RUTU,95,,,
1998,14,RUTU,100,,,
1998,14,RUTU,89,,,
1998,14,RUTU,88,,,
1998,14,RUTU,121,,,
1998,14,RUTU,106,,,
1998,14,RUTU,98,,,
1998,14,RUTU,114,,,
1998,14,RUTU,102,,,
1998,14,RUTU,84,,,
1998,14,RUTU,98,,,
1998,14,RUTU,91,,,
1998,14,RUTU,117,,,
1998,14,RUTU,113,,,
1998,14,RUTU,124,,,
1998,14,RUTU,88,,,
1998,14,RUTU,115,,,
1998,14,RUTU,108,,,
1998,14,RUTU,103,,,
1998,14,RUTU,100,,,
1998,14,RUTU,108,,,
1998,14,RUTU,95,,,
1998,14,RUTU,107,,,
1998,14,RUTU,107,,,
1998,14,RUTU,114,,,
1998,14,RUTU,80,,,
1998,14,RUTU,114,,,
1998,14,RUTU,94,,,
1998,14,RUTU,127,,,
1998,14,RUTU,106,,,
1998,14,RUTU,107,,,
1998,14,RUTU,83,,,
1998,14,RUTU,93,,,
1998,14,RUTU,116,,,
1998,14,RUTU,108,,,
1998,14,RUTU,111,,,
1998,14,RUTU,83,,,
1998,14,RUTU,110,,,
1998,14,RUTU,96,,,
1998,14,RUTU,84,,,
1998,14,RUTU,98,,,
1998,14,RUTU,95,,,
1998,14,RUTU,91,,,
1998,14,RUTU,98,,,
1998,14,RUTU,113,,,
1998,14,RUTU,94,,,
1998,14,RUTU,102,,,
1998,14,RUTU,97,,,
1998,14,RUTU,98,,,
1998,14,RUTU,111,,,
1998,14,RUTU,100,,,
1998,14,RUTU,120,,,
1998,14,RUTU,104,,,
1998,14,RUTU,101,,,
1998,14,RUTU,87,,,
1998,14,RUTU,104,,,
1998,14,RUTU,108,,,
1998,14,RUTU,88,,,
1998,14,RUTU,110,,,
1998,14,RUTU,89,,,
1998,14,RUTU,97,,,
1998,14,RUTU,101,,,
1998,14,RUTU,111,,,
1998,14,RUTU,110,,,
1998,14,RUTU,101,,,
1998,14,RUTU,93,,,
1998,14,RUTU,93,,,
1998,14,RUTU,85,,,
1998,14,RUTU,116,,,
1998,14,RUTU,88,,,
1998,14,RUTU,112,,,
1998,14,RUTU,104,,,
1998,14,RUTU,105,,,
1998,14,RUTU,111,,,
1998,14,RUTU,108,,,
1998,14,RUTU,83,,,
1998,14,RUTU,112,,,
1998,14,RUTU,108,,,
1998,14,RUTU,93,,,
1998,14,RUTU,105,,,
1998,14,RUTU,87,,,
1998,14,RUTU,107,,,
1998,14,RUTU,102,,,
1998,14,RUTU,97,,,
1998,14,RUTU,84,,,
1998,14,RUTU,99,,,
1998,14,RUTU,90,,,
1998,14,RUTU,98,,,
1998,14,RUTU,107,,,
1998,14,RUTU,88,,,
1998,14,RUTU,92,,,
1998,14,RUTU,103,,,
1998,14,RUTU,91,,,
1998,14,RUTU,88,,,
1998,14,RUTU,117,,,
1998,14,RUTU,87,,,
1998,14,RUTU,102,,,
1998,14,RUTU,100,,,
1998,14,RUTU,97,,,
1998,14,RUTU,124,,,
1998,14,RUTU,93,,,
1998,14,RUTU,106,,,
1998,14,RUTU,86,,,
1998,14,RUTU,107,,,
1998,14,RUTU,81,,,
1998,14,RUTU,114,,,
1998,14,RUTU,113,,,
1998,14,RUTU,94,,,
1998,14,RUTU,91,,,
1998,14,RUTU,104,,,
1998,14,RUTU,83,,,
1998,14,RUTU,95,,,
1998,14,RUTU,100,,,
1998,14,RUTU,110,,,
1998,14,RUTU,91,,,
1998,14,RUTU,88,,,
1998,14,RUTU,103,,,
1998,14,RUTU,89,,,
1998,14,RUTU,96,,,
1998,14,RUTU,98,,,
1998,14,RUTU,115,,,
1998,14,RUTU,106,,,
1998,14,RUTU,99,,,
1998,14,RUTU,106,,,
1998,14,RUTU,97,,,
1998,14,RUTU,89,,,
1998,14,RUTU,116,,,
1998,14,RUTU,118,,,
1998,14,RUTU,102,,,
1998,14,RUTU,96,,,
1998,14,RUTU,122,,,
1998,14,RUTU,113,,,
1998,14,RUTU,111,,,
1998,14,RUTU,107,,,
1998,14,RUTU,91,,,
1998,14,RUTU,98,,,
1998,14,RUTU,95,,,
1998,14,RUTU,88,,,
1998,14,RUTU,91,,,
1998,14,RUTU,85,,,
1998,14,RUTU,92,,,
1998,14,RUTU,96,,,
1998,14,RUTU,90,,,
1998,14,RUTU,93,,,
1998,14,RUTU,95,,,
1998,14,RUTU,79,,,
1998,14,RUTU,129,,,
1998,14,RUTU,90,,,
1998,14,RUTU,92,,,
1998,14,RUTU,81,,,
1998,14,RUTU,99,,,
1998,14,RUTU,99,,,
1998,14,RUTU,110,,,
1998,14,RUTU,101,,,
1998,14,RUTU,120,,,
1998,14,RUTU,85,,,
1998,14,RUTU,91,,,
1998,14,RUTU,81,,,
1998,14,RUTU,105,,,
1998,14,RUTU,89,,,
1998,14,RUTU,92,,,
1998,14,RUTU,96,,,
1998,14,RUTU,98,,,
1998,14,RUTU,101,,,
1998,14,RUTU,109,,,
1998,14,RUTU,127,,,
1998,14,RUTU,108,,,
1998,14,RUTU,108,,,
1998,14,RUTU,104,,,
1998,14,RUTU,95,,,
1998,14,RUTU,87,,,
1998,14,RUTU,101,,,
1998,14,RUTU,98,,,
1998,14,RUTU,104,,,
1998,14,RUTU,94,,,
1998,14,RUTU,99,,,
1998,14,RUTU,88,,,
1998,14,RUTU,97,,,
1998,14,RUTU,110,,,
1998,14,RUTU,80,,,
1998,14,RUTU,97,,,
1998,14,RUTU,95,,,
1998,14,RUTU,88,,,
1998,14,RUTU,NA,,,
1998,14,RUTU,100,,,
1998,14,RUTU,106,,,
1998,14,RUTU,99,,,
1998,14,RUTU,99,,,
1998,14,RUTU,107,,,
1998,14,RUTU,109,,,
1998,14,RUTU,119,,,
1998,14,RUTU,93,,,
1998,14,RUTU,96,,,
1998,14,RUTU,97,,,
1998,14,RUTU,107,,,
1998,14,RUTU,89,,,
1998,14,RUTU,103,,,
1998,14,RUTU,107,,,
1998,14,RUTU,100,,,
1998,14,RUTU,91,,,
1998,14,RUTU,84,,,
1998,14,RUTU,95,,,
1998,14,RUTU,105,,,
1998,14,RUTU,89,,,
1998,14,RUTU,85,,,
1998,14,RUTU,85,,,
1998,14,RUTU,100,,,
1998,14,RUTU,105,,,
1998,14,RUTU,112,,,
1998,14,RUTU,102,,,
1998,14,REKN,113,,,
1998,14,REKN,108,,,
1998,14,REKN,111,,,
1998,14,REKN,115,,,
1998,14,REKN,112,,,
1998,14,REKN,126,,,
1998,14,REKN,105,,,
1998,14,REKN,120,,,
1998,14,REKN,115,,,
1998,14,REKN,101,,,
1998,14,REKN,105,,,
1998,14,REKN,109,,,
1998,14,REKN,111,,,
1998,14,REKN,110,,,
1998,14,REKN,93,,,
1998,14,REKN,114,,,
1998,14,REKN,105,,,
1998,14,REKN,117,,,
1998,14,REKN,114,,,
1998,14,REKN,103,,,
1998,14,REKN,99,,,
1998,14,REKN,125,,,
1998,14,REKN,102,,,
1998,14,REKN,97,,,
1998,14,REKN,112,,,
1998,20,RUTU,NA,,,
1998,20,RUTU,115,,,
1998,20,RUTU,134,,,
1998,20,RUTU,107,,,
1998,20,RUTU,92,,,
1998,20,RUTU,117,,,
1998,20,RUTU,129,,,
1998,20,RUTU,115,,,
1998,20,RUTU,116,,,
1998,20,RUTU,129,,,
1998,20,RUTU,105,,,
1998,20,RUTU,110,,,
1998,20,RUTU,114,,,
1998,20,RUTU,97,,,
1998,20,RUTU,125,,,
1998,20,RUTU,110,,,
1998,20,RUTU,115,,,
1998,20,RUTU,113,,,
1998,20,RUTU,132,,,
1998,20,RUTU,118,,,
1998,20,RUTU,84,,,
1998,20,RUTU,115,,,
1998,20,RUTU,90,,,
1998,20,RUTU,82,,,
1998,20,RUTU,112,,,
1998,20,RUTU,113,,,
1998,20,RUTU,126,,,
1998,20,RUTU,110,,,
1998,20,RUTU,93,,,
1998,20,RUTU,99,,,
1998,20,RUTU,115,,,
1998,20,RUTU,101,,,
1998,20,RUTU,76,,,
1998,20,RUTU,120,,,
1998,20,RUTU,95,,,
1998,20,RUTU,95,,,
1998,20,RUTU,117,,,
1998,20,RUTU,117,,,
1998,20,RUTU,98,,,
1998,20,RUTU,98,,,
1998,20,RUTU,80,,,
1998,20,RUTU,141,,,
1998,20,RUTU,96,,,
1998,20,RUTU,129,,,
1998,20,RUTU,119,,,
1998,20,RUTU,117,,,
1998,20,RUTU,100,,,
1998,20,RUTU,91,,,
1998,20,RUTU,84,,,
1998,20,RUTU,109,,,
1998,20,RUTU,105,,,
1998,20,RUTU,132,,,
1998,20,RUTU,147,,,
1998,20,RUTU,93,,,
1998,20,RUTU,109,,,
1998,20,RUTU,91,,,
1998,20,RUTU,103,,,
1998,20,RUTU,137,,,
1998,20,RUTU,105,,,
1998,20,RUTU,108,,,
1998,20,RUTU,116,,,
1998,20,RUTU,108,,,
1998,20,RUTU,109,,,
1998,20,RUTU,114,,,
1998,20,RUTU,118,,,
1998,20,RUTU,113,,,
1998,20,RUTU,110,,,
1998,20,RUTU,93,,,
1998,20,RUTU,123,,,
1998,20,RUTU,116,,,
1998,20,RUTU,99,,,
1998,20,RUTU,94,,,
1998,20,RUTU,113,,,
1998,20,RUTU,108,,,
1998,20,RUTU,113,,,
1998,20,RUTU,121,,,
1998,20,RUTU,137,,,
1998,20,RUTU,94,,,
1998,20,RUTU,125,,,
1998,20,RUTU,125,,,
1998,20,RUTU,98,,,
1998,20,RUTU,104,,,
1998,20,RUTU,102,,,
1998,20,RUTU,128,,,
1998,20,RUTU,108,,,
1998,20,RUTU,126,,,
1998,20,RUTU,84,,,
1998,20,RUTU,128,,,
1998,20,RUTU,100,,,
1998,20,RUTU,94,,,
1998,20,RUTU,117,,,
1998,20,RUTU,121,,,
1998,20,RUTU,111,,,
1998,20,RUTU,129,,,
1998,20,RUTU,133,,,
1998,20,RUTU,110,,,
1998,20,RUTU,107,,,
1998,20,RUTU,94,,,
1998,20,RUTU,108,,,
1998,20,RUTU,112,,,
1998,20,RUTU,112,,,
1998,20,RUTU,109,,,
1998,20,RUTU,129,,,
1998,20,RUTU,130,,,
1998,20,RUTU,112,,,
1998,20,RUTU,123,,,
1998,20,RUTU,111,,,
1998,20,RUTU,100,,,
1998,20,RUTU,136,,,
1998,20,RUTU,137,,,
1998,20,RUTU,118,,,
1998,20,RUTU,112,,,
1998,20,RUTU,104,,,
1998,20,RUTU,81,,,
1998,20,RUTU,117,,,
1998,20,RUTU,130,,,
1998,20,RUTU,137,,,
1998,20,RUTU,111,,,
1998,20,RUTU,103,,,
1998,20,REKN,130,,,
1998,20,REKN,138,,,
1998,20,REKN,137,,,
1998,20,REKN,118,,,
1998,20,REKN,151,,,
1998,20,REKN,117,,,
1998,20,REKN,114,,,
1998,20,REKN,125,,,
1998,20,REKN,139,,,
1998,20,REKN,149,,,
1998,20,REKN,150,,,
1998,20,REKN,128,,,
1998,20,REKN,119,,,
1998,20,REKN,114,,,
1998,20,REKN,130,,,
1998,20,REKN,111,,,
1998,20,REKN,112,,,
1998,20,REKN,144,,,
1998,20,REKN,126,,,
1998,20,REKN,96,,,
1998,20,REKN,122,,,
1998,20,REKN,166,,,
1998,20,REKN,124,,,
1998,20,REKN,133,,,
1998,20,REKN,161,,,
1998,20,REKN,101,,,
1998,20,REKN,102,,,
1998,20,REKN,114,,,
1998,20,REKN,139,,,
1998,20,REKN,134,,,
1998,20,REKN,107,,,
1998,20,REKN,141,,,
1998,20,REKN,113,,,
1998,20,REKN,90,,,
1998,20,REKN,133,,,
1998,20,REKN,113,,,
1998,20,REKN,131,,,
1998,20,REKN,124,,,
1998,20,REKN,105,,,
1998,20,REKN,135,,,
1998,20,REKN,137,,,
1998,20,REKN,97,,,
1998,20,REKN,112,,,
1998,20,REKN,141,,,
1998,20,REKN,112,,,
1998,20,REKN,138,,,
1998,20,REKN,117,,,
1998,20,REKN,119,,,
1998,20,REKN,114,,,
1998,20,REKN,139,,,
1998,22,REKN,91,,,
1998,22,REKN,136,,,
1998,22,REKN,110,,,
1998,22,REKN,146,,,
1998,22,RUTU,147,,,
1998,22,RUTU,103,,,
1998,22,RUTU,153,,,
1998,22,RUTU,107,,,
1998,22,RUTU,139,,,
1998,22,RUTU,90,,,
1998,22,RUTU,NA,,,
1998,22,RUTU,106,,,
1998,22,RUTU,146,,,
1998,22,RUTU,107,,,
1998,22,RUTU,135,,,
1998,22,RUTU,111,,,
1998,22,RUTU,111,,,
1998,22,RUTU,121,,,
1998,22,RUTU,110,,,
1998,22,RUTU,107,,,
1998,22,RUTU,113,,,
1998,22,RUTU,104,,,
1998,22,RUTU,140,,,
1998,22,RUTU,101,,,
1998,22,RUTU,99,,,
1998,22,RUTU,96,,,
1998,22,RUTU,118,,,
1998,22,RUTU,96,,,
1998,22,RUTU,139,,,
1998,22,RUTU,98,,,
1998,22,RUTU,132,,,
1998,22,RUTU,113,,,
1998,22,RUTU,105,,,
1998,22,RUTU,141,,,
1998,22,RUTU,91,,,
1998,22,RUTU,122,,,
1998,22,RUTU,129,,,
1998,22,RUTU,125,,,
1998,22,RUTU,120,,,
1998,22,RUTU,126,,,
1998,22,RUTU,112,,,
1998,22,RUTU,112,,,
1998,22,RUTU,130,,,
1998,22,RUTU,128,,,
1998,22,RUTU,126,,,
1998,22,RUTU,125,,,
1998,22,RUTU,137,,,
1998,22,RUTU,130,,,
1998,22,RUTU,126,,,
1998,22,RUTU,110,,,
1998,22,RUTU,90,,,
1998,22,RUTU,95,,,
1998,22,RUTU,147,,,
1998,22,RUTU,104,,,
1998,22,RUTU,96,,,
1998,22,RUTU,112,,,
1998,22,RUTU,124,,,
1998,22,RUTU,117,,,
1998,22,RUTU,106,,,
1998,22,RUTU,141,,,
1998,22,RUTU,121,,,
1998,22,RUTU,131,,,
1998,22,RUTU,171,,,
1998,22,RUTU,137,,,
1998,22,RUTU,97,,,
1998,22,RUTU,106,,,
1998,22,RUTU,98,,,
1998,22,RUTU,121,,,
1998,22,RUTU,132,,,
1998,22,RUTU,118,,,
1998,22,RUTU,107,,,
1998,22,RUTU,108,,,
1998,22,RUTU,116,,,
1998,22,RUTU,77,,,
1998,22,RUTU,131,,,
1998,22,RUTU,114,,,
1998,22,RUTU,132,,,
1998,22,RUTU,113,,,
1998,22,RUTU,119,,,
1998,22,RUTU,112,,,
1998,22,RUTU,128,,,
1998,22,RUTU,113,,,
1998,22,RUTU,108,,,
1998,22,RUTU,95,,,
1998,22,RUTU,138,,,
1998,22,RUTU,124,,,
1998,22,RUTU,121,,,
1998,22,RUTU,133,,,
1998,22,RUTU,127,,,
1998,22,RUTU,134,,,
1998,22,RUTU,92,,,
1998,22,RUTU,90,,,
1998,22,RUTU,116,,,
1998,22,RUTU,94,,,
1998,22,RUTU,109,,,
1998,22,RUTU,108,,,
1998,23,REKN,192,,,
1998,23,REKN,198,,,
1998,23,REKN,181,,,
1998,23,REKN,183,,,
1998,23,REKN,178,,,
1998,23,REKN,180,,,
1998,23,REKN,171,,,
1998,23,REKN,190,,,
1998,23,REKN,162,,,
1998,23,REKN,168,,,
1998,23,REKN,165,,,
1998,23,REKN,173,,,
1998,23,REKN,162,,,
1998,23,REKN,166,,,
1998,23,REKN,188,,,
1998,23,REKN,160,,,
1998,23,REKN,194,,,
1998,23,REKN,171,,,
1998,23,REKN,182,,,
1998,23,REKN,135,,,
1998,23,REKN,175,,,
1998,23,REKN,159,,,
1998,23,REKN,182,,,
1998,23,REKN,179,,,
1998,23,REKN,174,,,
1998,23,REKN,170,,,
1998,23,REKN,173,,,
1998,23,REKN,175,,,
1998,23,REKN,141,,,
1998,23,REKN,186,,,
1998,23,REKN,172,,,
1998,23,REKN,169,,,
1998,23,REKN,154,,,
1998,23,REKN,181,,,
1998,23,REKN,183,,,
1998,23,REKN,172,,,
1998,23,REKN,189,,,
1998,23,REKN,183,,,
1998,23,REKN,183,,,
1998,23,REKN,190,,,
1998,23,REKN,193,,,
1998,23,REKN,141,,,
1998,23,REKN,174,,,
1998,23,REKN,176,,,
1998,23,REKN,189,,,
1998,23,REKN,172,,,
1998,23,REKN,173,,,
1998,23,REKN,210,,,
1998,23,REKN,166,,,
1998,23,REKN,186,,,
1998,23,REKN,183,,,
1998,23,REKN,187,,,
1998,23,REKN,185,,,
1998,23,REKN,191,,,
1998,23,REKN,196,,,
1998,23,REKN,184,,,
1998,23,REKN,184,,,
1998,23,REKN,162,,,
1998,23,REKN,170,,,
1998,23,REKN,193,,,
1998,23,REKN,167,,,
1998,23,REKN,177,,,
1998,23,REKN,187,,,
1998,23,REKN,171,,,
1998,23,REKN,162,,,
1998,23,REKN,184,,,
1998,23,REKN,185,,,
1998,23,REKN,145,,,
1998,23,REKN,171,,,
1998,23,REKN,176,,,
1998,23,REKN,169,,,
1998,23,REKN,176,,,
1998,23,REKN,177,,,
1998,23,REKN,161,,,
1998,23,REKN,166,,,
1998,23,REKN,181,,,
1998,23,REKN,158,,,
1998,23,REKN,188,,,
1998,23,REKN,174,,,
1998,23,REKN,163,,,
1998,23,REKN,166,,,
1998,23,REKN,176,,,
1998,23,REKN,187,,,
1998,23,REKN,178,,,
1998,23,REKN,185,,,
1998,23,REKN,177,,,
1998,23,REKN,183,,,
1998,23,REKN,127,,,
1998,23,REKN,171,,,
1998,23,REKN,170,,,
1998,23,REKN,162,,,
1998,23,REKN,144,,,
1998,23,REKN,167,,,
1998,23,REKN,174,,,
1998,23,REKN,153,,,
1998,23,REKN,178,,,
1998,23,REKN,164,,,
1998,23,REKN,193,,,
1998,23,REKN,167,,,
1998,23,REKN,179,,,
1998,23,REKN,171,,,
1998,23,REKN,178,,,
1998,23,REKN,121,,,
1998,23,REKN,183,,,
1998,23,REKN,NA,,,
1998,23,REKN,182,,,
1998,23,REKN,180,,,
1998,23,REKN,189,,,
1998,23,REKN,191,,,
1998,23,REKN,169,,,
1998,23,REKN,175,,,
1998,23,REKN,193,,,
1998,23,REKN,144,,,
1998,23,REKN,205,,,
1998,23,REKN,161,,,
1998,23,REKN,162,,,
1998,23,REKN,169,,,
1998,23,REKN,171,,,
1998,23,REKN,175,,,
1998,23,REKN,190,,,
1998,23,REKN,173,,,
1998,23,REKN,185,,,
1998,23,REKN,147,,,
1998,23,REKN,189,,,
1998,23,REKN,171,,,
1998,23,REKN,183,,,
1998,23,REKN,181,,,
1998,23,REKN,165,,,
1998,23,REKN,189,,,
1998,23,REKN,173,,,
1998,23,REKN,170,,,
1998,23,REKN,161,,,
1998,23,REKN,175,,,
1998,23,REKN,141,,,
1998,23,REKN,NA,,,
1998,23,REKN,169,,,
1998,23,REKN,162,,,
1998,23,REKN,168,,,
1998,23,REKN,204,,,
1998,23,REKN,178,,,
1998,23,REKN,193,,,
1998,23,REKN,154,,,
1998,23,REKN,168,,,
1998,23,REKN,172,,,
1998,23,REKN,173,,,
1998,23,REKN,176,,,
1998,23,REKN,168,,,
1998,23,REKN,164,,,
1998,23,REKN,180,,,
1998,23,REKN,160,,,
1998,23,REKN,161,,,
1998,23,REKN,134,,,
1998,23,REKN,181,,,
1998,23,REKN,194,,,
1998,23,REKN,163,,,
1998,23,REKN,142,,,
1998,23,REKN,164,,,
1998,23,REKN,173,,,
1998,23,REKN,166,,,
1998,23,REKN,171,,,
1998,23,REKN,NA,,,
1998,23,REKN,197,,,
1998,23,REKN,181,,,
1998,23,REKN,175,,,
1998,23,REKN,170,,,
1998,23,REKN,196,,,
1998,23,REKN,173,,,
1998,23,REKN,150,,,
1998,23,REKN,188,,,
1998,23,REKN,145,,,
1998,23,REKN,181,,,
1998,23,REKN,182,,,
1998,23,REKN,194,,,
1998,23,REKN,136,,,
1998,23,REKN,175,,,
1998,23,REKN,157,,,
1998,23,REKN,147,,,
1998,23,REKN,152,,,
1998,23,REKN,154,,,
1998,23,REKN,165,,,
1998,23,REKN,172,,,
1998,23,REKN,158,,,
1998,23,REKN,185,,,
1998,23,REKN,190,,,
1998,23,REKN,185,,,
1998,23,REKN,171,,,
1998,23,REKN,148,,,
1998,23,REKN,110,,,
1998,23,REKN,178,,,
1998,23,REKN,200,,,
1998,23,REKN,168,,,
1998,23,REKN,156,,,
1998,23,REKN,164,,,
1998,23,REKN,125,,,
1998,23,REKN,153,,,
1998,23,REKN,186,,,
1998,23,RUTU,145,,,
1998,23,RUTU,97,,,
1998,23,RUTU,167,,,
1998,23,RUTU,147,,,
1998,23,RUTU,142,,,
1998,23,RUTU,112,,,
1998,23,RUTU,153,,,
1998,23,RUTU,142,,,
1998,23,RUTU,123,,,
1998,23,RUTU,136,,,
1998,23,RUTU,131,,,
1998,23,RUTU,141,,,
1998,23,RUTU,150,,,
1998,23,RUTU,143,,,
1998,23,RUTU,145,,,
1998,23,RUTU,145,,,
1998,23,RUTU,126,,,
1998,23,RUTU,145,,,
